date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-17,09:15,09:40,09:50,815.1,816.55,814.38055
2026-07-17,09:25,09:50,10:00,816.55,815.8,816.1669
2026-07-17,09:35,10:00,10:10,815.8,817.2,816.2448
2026-07-17,09:45,10:10,10:20,817.2,816.25,816.2362
2026-07-17,09:55,10:20,10:30,816.25,818.65,816.9569
2026-07-17,10:05,10:30,10:40,818.65,818.1,818.73956
2026-07-17,10:15,10:40,10:50,818.1,818.95,817.53894
2026-07-17,10:25,10:50,11:00,818.95,817.9,818.0432
2026-07-17,10:35,11:00,11:10,817.9,817.45,818.0459
2026-07-17,10:45,11:10,11:20,817.45,818.65,817.07
2026-07-17,10:55,11:20,11:30,818.65,819.0,817.7883
2026-07-17,11:05,11:30,11:40,819.0,819.05,818.79755
2026-07-17,11:15,11:40,11:50,819.05,819.3,818.8736
2026-07-17,11:25,11:50,12:00,819.3,818.55,819.09576
2026-07-17,11:35,12:00,12:10,818.55,817.8,818.9218
2026-07-17,11:45,12:10,12:20,817.8,819.65,818.1268
2026-07-17,11:55,12:20,12:30,819.65,819.15,819.42267
2026-07-17,12:05,12:30,12:40,819.15,818.25,819.3047
2026-07-17,12:15,12:40,12:50,818.25,817.75,818.7741
2026-07-17,12:25,12:50,13:00,817.75,817.8,818.1114
2026-07-17,12:35,13:00,13:10,817.8,818.7,818.0067
2026-07-17,12:45,13:10,13:20,818.7,817.65,818.75977
2026-07-17,12:55,13:20,13:30,817.65,818.1,817.39954
2026-07-17,13:05,13:30,13:40,818.1,817.9,817.5475
2026-07-17,13:15,13:40,13:50,817.9,817.0,817.99835
2026-07-17,13:25,13:50,14:00,817.0,817.5,816.95404
2026-07-17,13:35,14:00,14:10,817.5,819.4,817.5943
2026-07-17,13:45,14:10,14:20,819.4,820.65,818.9436
2026-07-17,13:55,14:20,14:30,820.65,820.05,821.2603
2026-07-17,14:05,14:30,14:40,820.05,820.8,819.75653
2026-07-17,14:15,14:40,14:50,820.8,819.65,820.12665
2026-07-17,14:25,14:50,15:00,819.65,819.0,819.91144
2026-07-17,14:35,15:00,15:10,819.0,819.1,818.7893
2026-07-17,14:45,15:10,15:20,819.1,820.25,819.02527
