date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-15,12:35,13:30,13:40,812.7,813.1,813.38696
2026-07-15,12:45,13:40,13:50,813.1,812.65,813.8855
2026-07-15,12:55,13:50,14:00,812.65,814.2,812.41095
2026-07-15,13:05,14:00,14:10,814.2,815.4,813.2585
2026-07-15,13:15,14:10,14:20,815.4,815.0,814.9761
2026-07-15,13:25,14:20,14:30,815.0,815.8,814.5587
2026-07-15,13:35,14:30,14:40,815.8,816.6,815.8683
2026-07-15,13:45,14:40,14:50,816.6,816.15,816.53815
2026-07-15,13:55,14:50,15:00,816.15,814.95,815.97266
2026-07-15,14:05,15:00,15:10,814.95,815.85,814.5437
2026-07-15,14:15,15:10,15:20,815.85,815.6,815.62994
2026-07-16,09:15,10:10,10:20,812.05,811.65,812.4519
2026-07-16,09:25,10:20,10:30,811.65,811.0,812.00916
2026-07-16,09:35,10:30,10:40,811.0,813.3,810.62787
2026-07-16,09:45,10:40,10:50,813.3,814.0,811.72015
2026-07-16,09:55,10:50,11:00,814.0,814.45,813.57355
2026-07-16,10:05,11:00,11:10,814.45,813.8,814.81146
2026-07-16,10:15,11:10,11:20,813.8,812.9,813.9073
2026-07-16,10:25,11:20,11:30,812.9,812.5,813.03186
2026-07-16,10:35,11:30,11:40,812.5,812.6,812.20404
2026-07-16,10:45,11:40,11:50,812.6,813.1,813.2338
2026-07-16,10:55,11:50,12:00,813.1,811.35,813.4376
2026-07-16,11:05,12:00,12:10,811.35,811.8,811.93005
2026-07-16,11:15,12:10,12:20,811.8,811.75,811.66034
2026-07-16,11:25,12:20,12:30,811.75,811.65,811.8848
2026-07-16,11:35,12:30,12:40,811.65,810.8,811.8359
2026-07-16,11:45,12:40,12:50,810.8,810.65,811.25995
2026-07-16,11:55,12:50,13:00,810.65,810.7,810.52
2026-07-16,12:05,13:00,13:10,810.7,809.75,810.69495
2026-07-16,12:15,13:10,13:20,809.75,809.85,809.42615
2026-07-16,12:25,13:20,13:30,809.85,808.15,809.7159
2026-07-16,12:35,13:30,13:40,808.15,807.0,808.7984
