timestamps,open,high,low,close,volume,amount
2026-01-20 10:15:00,925.65,930.25,925.05,930.1,3110609,2893177430.9
2026-01-20 11:15:00,930.05,934.2,927.6,931.3,4332109,4034493111.7
2026-01-20 12:15:00,931.3,933.55,930.95,933.05,6546078,6107818077.9
2026-01-20 13:15:00,933.0,934.5,930.8,932.5,3930496,3665187520.0
2026-01-20 14:15:00,932.5,933.9,929.35,930.7,7566613,7042246719.1
2026-01-20 15:15:00,930.7,933.0,929.4,930.5,2506084,2331911162.0
2026-01-21 09:15:00,925.0,932.15,924.3,927.95,7716620,7160637529.0
2026-01-21 10:15:00,927.95,927.95,915.5,923.4,3396815,3136618971.0
2026-01-21 11:15:00,923.5,928.0,922.5,925.5,2561647,2370804298.5
2026-01-21 12:15:00,925.4,929.05,922.55,925.1,4478868,4143400786.8
2026-01-21 13:15:00,925.4,926.15,920.75,922.05,4408971,4065291710.5499997
2026-01-21 14:15:00,922.1,923.4,918.65,920.15,5950309,5475176826.349999
2026-01-21 15:15:00,920.15,922.85,919.1,920.75,2288052,2106723879.0
2026-01-22 09:15:00,928.0,928.3,922.0,922.35,4016088,3704238766.8
2026-01-22 10:15:00,922.55,922.8,914.0,914.65,3233737,2957737547.0499997
2026-01-22 11:15:00,914.7,918.8,913.2,917.05,3992058,3660916788.8999996
2026-01-22 12:15:00,917.0,919.3,914.0,914.6,7372493,6742882097.8
2026-01-22 13:15:00,914.4,918.75,914.0,915.25,8230539,7533000819.75
2026-01-22 14:15:00,915.25,921.0,914.7,919.1,12961828,11913216114.800001
2026-01-22 15:15:00,919.0,921.85,918.95,921.0,3363272,3097573512.0
2026-01-23 09:15:00,920.0,926.1,917.0,917.5,5304248,4866647540.0
2026-01-23 10:15:00,917.55,920.15,915.55,920.0,2372682,2182867440.0
2026-01-23 11:15:00,920.0,920.15,914.2,915.8,2653860,2430404988.0
2026-01-23 12:15:00,915.8,919.75,915.7,917.95,5779067,5304894552.650001
2026-01-23 13:15:00,917.85,917.95,909.25,910.05,4177794,3802001429.7
2026-01-23 14:15:00,910.0,916.95,909.5,916.45,7680729,7039004092.05
2026-01-23 15:15:00,916.45,917.0,913.0,915.8,2344714,2147289081.1999998
2026-01-27 09:15:00,906.0,920.9,905.0,918.6,12043740,11063379564.0
2026-01-27 10:15:00,918.6,920.25,910.3,912.65,3539322,3230162223.2999997
2026-01-27 11:15:00,912.65,919.45,911.7,918.15,4081879,3747777203.85
2026-01-27 12:15:00,918.15,918.65,914.5,917.95,3159450,2900217127.5
2026-01-27 13:15:00,917.95,921.6,915.55,918.1,4857397,4459576185.7
2026-01-27 14:15:00,918.1,927.35,918.0,925.4,10979030,10159994362.0
2026-01-27 15:15:00,925.4,931.2,925.3,928.0,4105503,3809906784.0
2026-01-28 09:15:00,932.5,941.45,928.95,936.25,11984589,11220571451.25
2026-01-28 10:15:00,936.25,940.45,935.8,937.05,5733152,5372250081.599999
2026-01-28 11:15:00,937.0,940.05,935.85,936.0,3375097,3159090792.0
2026-01-28 12:15:00,936.0,936.3,932.5,932.85,2970991,2771488954.35
2026-01-28 13:15:00,932.9,934.05,928.7,929.5,3041463,2827039858.5
2026-01-28 14:15:00,929.5,933.75,928.4,931.4,5145237,4792273741.8
2026-01-28 15:15:00,931.4,933.0,931.4,932.4,1817253,1694406697.2
2026-01-29 09:15:00,930.1,932.7,924.35,926.0,5980112,5537583712.0
2026-01-29 10:15:00,926.0,930.6,925.25,930.2,2810894,2614693598.8
2026-01-29 11:15:00,930.2,934.4,927.95,933.9,4958729,4630957013.099999
2026-01-29 12:15:00,933.85,937.8,932.95,936.55,3075510,2880368890.5
2026-01-29 13:15:00,936.55,939.3,935.35,937.9,4152753,3894867038.7
2026-01-29 14:15:00,937.9,939.0,933.95,934.15,9456397,8833693257.55
2026-01-29 15:15:00,934.65,937.2,933.6,935.8,5198437,4864697344.599999
2026-01-30 09:15:00,930.0,937.9,929.5,936.6,4218050,3950625630.0
2026-01-30 10:15:00,936.45,938.9,934.3,934.4,1535768,1435021619.2
2026-01-30 11:15:00,934.45,935.8,931.9,935.7,3102676,2903173933.2000003
2026-01-30 12:15:00,935.6,936.4,931.15,931.6,3382328,3150976764.8
2026-01-30 13:15:00,931.55,934.7,930.1,934.0,2338208,2183886272.0
2026-01-30 14:15:00,934.2,934.55,927.75,928.8,8813735,8186197068.0
2026-01-30 15:15:00,928.6,932.3,928.05,929.0,5434769,5048900401.0
2026-02-01 09:15:00,932.0,936.8,925.05,935.4,988855,924974967.0
2026-02-01 10:15:00,935.4,936.5,932.4,934.7,577576,539860287.2
2026-02-01 11:15:00,935.0,939.65,932.35,934.65,1427576,1334283908.3999999
2026-02-01 12:15:00,934.65,935.95,912.65,931.5,3019228,2812410882.0
2026-02-01 13:15:00,931.5,931.9,924.3,924.4,1332950,1232178980.0
2026-02-01 14:15:00,924.9,928.2,921.65,923.55,1521934,1405582145.7
2026-02-01 15:15:00,923.55,924.5,916.7,917.0,937090,859311530.0
2026-02-02 09:15:00,915.0,929.8,909.3,924.85,7403141,6846794953.85
2026-02-02 10:15:00,924.85,929.75,920.1,921.65,4352275,4011274253.75
2026-02-02 11:15:00,921.55,927.6,919.8,926.35,3174623,2940812016.05
2026-02-02 12:15:00,926.45,927.2,922.5,923.9,1981355,1830573884.5
2026-02-02 13:15:00,923.85,923.95,920.4,923.1,2767588,2554760482.8
2026-02-02 14:15:00,923.0,929.6,921.5,927.6,5217693,4839932026.8
2026-02-02 15:15:00,927.6,929.0,926.05,927.7,2280582,2115695921.4
2026-02-03 09:15:00,983.75,994.0,945.0,947.6,23462240,22232818624.0
2026-02-03 10:15:00,947.6,953.0,947.6,950.8,3075697,2924372707.6
2026-02-03 11:15:00,950.8,954.0,949.9,953.7,2855050,2722861185.0
2026-02-03 12:15:00,953.7,954.0,949.5,950.5,4002820,3804680410.0
2026-02-03 13:15:00,950.5,951.5,947.05,949.95,4389352,4169664932.4
2026-02-03 14:15:00,949.9,950.75,947.4,948.1,6526458,6187734829.8
2026-02-03 15:15:00,948.5,950.0,947.1,947.65,3191461,3024388016.65
2026-02-04 09:15:00,952.5,954.75,949.3,953.1,6176100,5886440910.0
2026-02-04 10:15:00,953.0,953.0,949.85,951.8,2683366,2554027758.7999997
2026-02-04 11:15:00,951.95,953.8,950.5,953.7,2410482,2298876683.4
2026-02-04 12:15:00,953.8,954.65,953.2,953.95,2587258,2468114769.1
2026-02-04 13:15:00,953.95,954.7,953.2,954.2,2479586,2366020961.2000003
2026-02-04 14:15:00,954.2,957.2,953.45,953.5,4827737,4603247229.5
2026-02-04 15:15:00,953.5,953.9,947.95,949.0,2122164,2013933636.0
2026-02-05 09:15:00,956.0,956.05,948.05,951.0,6120906,5820981606.0
2026-02-05 10:15:00,951.0,951.7,949.05,951.65,3342805,3181180378.25
2026-02-05 11:15:00,951.65,952.85,949.0,949.55,1954475,1855871736.25
2026-02-05 12:15:00,949.55,951.0,948.5,949.65,2502466,2376466836.9
2026-02-05 13:15:00,949.65,951.5,948.55,950.1,3761819,3574104231.9
2026-02-05 14:15:00,950.1,951.15,949.05,949.95,6625225,6293632488.75
2026-02-05 15:15:00,950.0,951.15,946.7,949.7,2880577,2735683976.9
2026-02-06 09:15:00,945.0,948.1,940.3,944.15,3592057,3391440616.5499997
2026-02-06 10:15:00,944.15,944.8,941.0,942.45,1278838,1205240873.1000001
2026-02-06 11:15:00,942.75,943.05,940.0,941.0,1246451,1172910391.0
2026-02-06 12:15:00,941.05,941.2,937.6,939.9,3512605,3301497439.5
2026-02-06 13:15:00,939.95,942.7,939.8,941.25,3313643,3118966473.75
2026-02-06 14:15:00,941.25,942.45,940.65,941.1,2477267,2331355973.7000003
2026-02-06 15:15:00,941.1,941.6,940.5,941.0,1308140,1230959740.0
2026-02-09 09:15:00,945.0,950.0,938.0,938.45,4821771,4524990994.95
2026-02-09 10:15:00,938.4,940.0,935.35,939.9,1868663,1756356353.7
2026-02-09 11:15:00,939.9,940.0,937.35,938.0,3926273,3682844074.0
2026-02-09 12:15:00,938.0,938.4,935.95,936.5,2389213,2237497974.5
2026-02-09 13:15:00,936.6,938.0,935.65,936.65,2748598,2574474316.7
2026-02-09 14:15:00,936.6,937.7,935.35,937.1,5427901,5086486027.1
2026-02-09 15:15:00,937.1,939.5,936.75,938.8,1739131,1632696182.8
2026-02-10 09:15:00,930.0,938.9,929.95,938.15,5486431,5147095242.65
2026-02-10 10:15:00,938.15,940.9,936.75,937.0,1429644,1339576428.0
2026-02-10 11:15:00,936.95,937.6,935.4,937.1,1579113,1479786792.3
2026-02-10 12:15:00,937.15,938.6,933.6,935.0,4054531,3790986485.0
2026-02-10 13:15:00,935.1,935.5,932.1,932.9,3893994,3632707002.6
2026-02-10 14:15:00,932.95,934.4,931.15,932.75,9182343,8564830433.25
2026-02-10 15:15:00,932.8,933.4,931.2,932.6,2085559,1944992323.4
2026-02-11 09:15:00,931.25,936.0,927.45,932.75,5824823,5433103653.25
2026-02-11 10:15:00,932.75,934.15,925.3,927.5,3948603,3662329282.5
2026-02-11 11:15:00,927.7,928.35,926.0,927.4,1213127,1125053979.8
2026-02-11 12:15:00,927.4,928.0,925.35,926.0,3581528,3316494928.0
2026-02-11 13:15:00,926.0,928.25,925.3,925.7,2629869,2434469733.3
2026-02-11 14:15:00,925.7,928.0,925.3,927.9,3837020,3560370858.0
2026-02-11 15:15:00,928.0,928.0,926.6,927.0,1616331,1498338837.0
2026-02-12 09:15:00,927.0,928.6,921.35,926.15,3662432,3391961396.7999997
2026-02-12 10:15:00,925.9,926.8,924.5,924.9,3494347,3231921540.2999997
2026-02-12 11:15:00,924.9,925.05,921.75,923.45,6466068,5971090494.6
2026-02-12 12:15:00,923.45,923.7,920.4,921.5,2949128,2717621452.0
2026-02-12 13:15:00,921.55,922.9,919.55,920.4,5152003,4741903561.2
2026-02-12 14:15:00,920.5,922.0,918.5,920.9,8666218,7980720156.2
2026-02-12 15:15:00,920.75,921.55,919.75,919.8,2381968,2190934166.4
2026-02-13 09:15:00,913.0,925.75,911.4,924.85,8376883,7747360242.55
2026-02-13 10:15:00,924.85,928.2,917.55,918.95,4934932,4534955761.400001
2026-02-13 11:15:00,918.95,919.0,915.5,916.1,5082155,4655762195.5
2026-02-13 12:15:00,915.95,917.0,913.3,914.9,4206800,3848801320.0
2026-02-13 13:15:00,914.9,915.4,909.3,910.35,4583463,4172555542.05
2026-02-13 14:15:00,910.35,910.9,906.05,906.1,13443574,12181222401.4
2026-02-13 15:15:00,906.1,908.0,901.0,904.0,8602263,7776445752.0
2026-02-16 09:15:00,903.9,923.0,902.1,923.0,4520836,4172731628.0
2026-02-16 10:15:00,922.55,924.3,920.05,923.25,1738671,1605228000.75
2026-02-16 11:15:00,923.25,926.6,920.0,925.25,3463881,3204955895.25
2026-02-16 12:15:00,925.35,929.5,924.95,926.7,1875090,1737645903.0
2026-02-16 13:15:00,926.75,927.05,923.6,924.4,2896835,2677834274.0
2026-02-16 14:15:00,924.35,927.65,923.75,926.05,2132300,1974616415.0
2026-02-16 15:15:00,926.05,926.4,923.85,925.25,1322937,1224047459.25
2026-02-17 09:15:00,923.0,925.8,918.6,925.65,2114694,1957466501.1
2026-02-17 10:15:00,925.6,927.7,923.0,926.2,2166935,2007015197.0
2026-02-17 11:15:00,926.2,927.3,924.4,925.0,2618725,2422320625.0
2026-02-17 12:15:00,925.0,926.15,924.0,924.3,2711142,2505908550.6
2026-02-17 13:15:00,924.45,928.1,923.2,924.45,4412774,4079388924.3
2026-02-17 14:15:00,924.45,927.3,923.35,925.7,7091123,6564252561.1
2026-02-17 15:15:00,925.65,926.65,925.15,926.45,1230514,1140009695.3
2026-02-18 09:15:00,923.2,925.5,920.35,923.2,3042171,2808532267.2000003
2026-02-18 10:15:00,923.1,924.0,920.95,921.95,806109,743192192.5500001
2026-02-18 11:15:00,921.85,923.25,920.0,923.2,1433352,1323270566.4
2026-02-18 12:15:00,923.2,923.45,921.75,922.0,1070012,986551064.0
2026-02-18 13:15:00,922.0,922.75,919.55,922.5,2539904,2343061440.0
2026-02-18 14:15:00,922.5,925.2,922.0,925.1,2501550,2314183905.0
2026-02-18 15:15:00,925.1,925.25,923.5,923.7,903423,834491825.1
2026-02-19 09:15:00,929.0,929.2,921.65,922.55,2335964,2155043588.2
2026-02-19 10:15:00,922.55,923.05,920.8,920.8,778098,716472638.4
2026-02-19 11:15:00,920.85,921.05,918.0,918.25,2255783,2071372739.75
2026-02-19 12:15:00,918.25,920.55,917.0,919.1,2174393,1998484606.3
2026-02-19 13:15:00,919.2,921.65,918.1,918.7,2791007,2564098130.9
2026-02-19 14:15:00,918.65,920.25,913.95,914.55,8193947,7493774228.849999
2026-02-19 15:15:00,914.55,915.1,912.45,914.3,1143447,1045453592.0999999
2026-02-20 09:15:00,911.0,916.6,911.0,914.1,2965612,2710865929.2000003
2026-02-20 10:15:00,914.2,917.85,914.05,914.4,1586863,1451027527.2
2026-02-20 11:15:00,914.45,916.2,913.15,914.35,1483354,1356304729.9
2026-02-20 12:15:00,914.35,916.8,908.4,909.4,3121438,2838635717.2
2026-02-20 13:15:00,909.35,915.6,909.05,915.6,2909613,2664041662.8
2026-02-20 14:15:00,915.65,916.8,911.2,911.9,4570387,4167735905.2999997
2026-02-20 15:15:00,911.8,913.35,910.4,913.15,1553522,1418598614.3
2026-02-23 09:15:00,916.5,925.65,915.25,921.85,3756168,3462623470.8
2026-02-23 10:15:00,922.05,923.7,920.1,922.5,1799817,1660331182.5
2026-02-23 11:15:00,922.55,922.8,920.55,921.8,2391062,2204080951.6
2026-02-23 12:15:00,921.8,922.65,916.4,917.15,4662803,4276489771.45
2026-02-23 13:15:00,917.2,921.5,916.6,919.7,3738240,3438059328.0
2026-02-23 14:15:00,919.7,924.15,919.2,924.1,4701196,4344375223.6
2026-02-23 15:15:00,924.15,924.85,923.7,924.1,1407691,1300847253.1000001
2026-02-24 09:15:00,927.95,927.95,920.5,920.8,2952659,2718808407.2
2026-02-24 10:15:00,920.95,922.35,918.05,920.0,1811625,1666695000.0
2026-02-24 11:15:00,920.0,921.8,918.85,919.2,2315026,2127971899.2
2026-02-24 12:15:00,919.2,919.25,913.3,915.35,3011207,2756308327.4500003
2026-02-24 13:15:00,915.35,917.2,911.15,916.95,3424987,3140541829.65
2026-02-24 14:15:00,916.95,917.5,909.15,910.5,12210504,11117663892.0
2026-02-24 15:15:00,910.5,912.0,909.95,911.5,3918849,3572030863.5
2026-02-25 09:15:00,910.55,916.0,910.55,912.7,3732155,3406337868.5
2026-02-25 10:15:00,912.7,915.5,912.5,913.4,2220651,2028342623.3999999
2026-02-25 11:15:00,913.3,913.75,909.35,909.8,4712093,4287062211.3999996
2026-02-25 12:15:00,909.9,910.3,905.25,906.8,2347988,2129155518.3999999
2026-02-25 13:15:00,906.8,908.65,903.55,904.9,4858178,4396165272.2
2026-02-25 14:15:00,904.9,908.6,903.1,907.4,7303089,6626822958.599999
2026-02-25 15:15:00,907.35,908.4,907.15,907.4,1956213,1775067676.2
2026-02-26 09:15:00,912.0,912.0,905.3,909.0,2945333,2677307697.0
2026-02-26 10:15:00,909.0,909.0,904.35,905.45,1853833,1678553089.8500001
2026-02-26 11:15:00,905.45,907.15,902.0,903.2,4730423,4272518053.6000004
2026-02-26 12:15:00,903.5,903.5,898.15,900.0,10054210,9048789000.0
2026-02-26 13:15:00,900.0,900.9,898.3,899.85,4791370,4311514294.5
2026-02-26 14:15:00,899.85,900.55,897.8,899.45,11127766,10008869128.7
2026-02-26 15:15:00,899.45,899.8,895.0,896.05,4974278,4457201801.9
2026-02-27 09:15:00,898.6,898.95,892.4,893.05,3348113,2990032314.6499996
2026-02-27 10:15:00,893.15,893.2,889.45,890.5,3115420,2774281510.0
2026-02-27 11:15:00,890.5,890.9,888.3,890.3,2171798,1933551759.3999999
2026-02-27 12:15:00,890.3,890.9,887.45,889.3,2855704,2539577567.2
2026-02-27 13:15:00,889.4,891.65,888.95,890.2,1785977,1589876725.4
2026-02-27 14:15:00,890.2,891.4,886.2,888.0,9746522,8654911536.0
2026-02-27 15:15:00,887.95,888.4,885.0,887.45,6806444,6040378727.8
2026-03-02 09:15:00,876.2,887.75,871.55,883.2,3716937,3282798758.4
2026-03-02 10:15:00,883.2,883.6,879.9,882.4,2537608,2239185299.2
2026-03-02 11:15:00,882.65,883.0,876.9,877.85,2693272,2364288825.2000003
2026-03-02 12:15:00,877.75,880.1,876.65,877.3,2759165,2420615454.5
2026-03-02 13:15:00,877.25,879.25,875.55,877.4,3884133,3407938294.2
2026-03-02 14:15:00,877.45,880.95,874.25,880.7,10259291,9035357583.7
2026-03-02 15:15:00,880.75,885.1,878.95,882.1,3137595,2767672549.5
2026-03-04 09:15:00,848.0,871.9,848.0,871.3,11793942,10276061664.6
2026-03-04 10:15:00,871.3,874.65,870.6,872.0,2520166,2197584752.0
2026-03-04 11:15:00,872.05,873.8,870.35,872.6,3650132,3185105183.2000003
2026-03-04 12:15:00,872.55,879.1,872.55,878.6,2795380,2456020868.0
2026-03-04 13:15:00,878.65,879.3,871.05,873.4,5519058,4820345257.2
